grupo,candidato,desviacion_publicada_pct,puntuacion_final,parametro,tipo,dura,valor_pedido,valor_candidata,desviacion_parametro_pct,cercania_o_coincidencia,contribucion_a_bruto
SYN-0041,SYN-0046,5.52,0.8375713792262721,material_tubos,categorico,True,G4_inox_austenitico_con_Mo,G4_inox_austenitico_con_Mo,,,
SYN-0041,SYN-0046,5.52,0.8375713792262721,material_aletas,categorico,True,GA2_acero_galvanizado,GA2_acero_galvanizado,,,
SYN-0041,SYN-0046,5.52,0.8375713792262721,codigo_diseno,categorico,True,AD_Merkblaetter_AD2000,AD_Merkblaetter_AD2000,,,
SYN-0041,SYN-0046,5.52,0.8375713792262721,potencia_termica,numerico,False,2691.5,3976.4,47.74,0.0452,0.0023
SYN-0041,SYN-0046,5.52,0.8375713792262721,temperatura_entrada_lado_tubo,numerico,False,182.0,185.1,1.7,0.9319,0.0466
SYN-0041,SYN-0046,5.52,0.8375713792262721,presion_operacion_lado_tubo,numerico,False,2.11,1.94,8.06,0.7314,0.0366
SYN-0041,SYN-0046,5.52,0.8375713792262721,superficie_aletada,numerico,False,620.1,966.9,55.93,0.0,0.0
SYN-0041,SYN-0046,5.52,0.8375713792262721,longitud_tubo,numerico,False,6390.0,8855.0,38.58,0.0,0.0
SYN-0041,SYN-0046,5.52,0.8375713792262721,ancho_haz,numerico,False,2121.0,2357.0,11.13,0.6291,0.0315
SYN-0041,SYN-0046,5.52,0.8375713792262721,numero_filas_tubos,numerico,False,6.0,6.0,0.0,1.0,0.05
SYN-0041,SYN-0046,5.52,0.8375713792262721,diametro_exterior_tubo,categorico,False,38.1,25.4,,0.0,0.0
SYN-0041,SYN-0046,5.52,0.8375713792262721,espesor_tubo,categorico,False,1.2,2.41,,0.0,0.0
SYN-0041,SYN-0046,5.52,0.8375713792262721,separacion_aletas,categorico,False,2.8,3.0,,0.0,0.0
SYN-0041,SYN-0046,5.52,0.8375713792262721,diametro_aleta,categorico,False,45,57,,0.0,0.0
SYN-0041,SYN-0046,5.52,0.8375713792262721,conexiones_rating,categorico,False,PN10,PN16,,1.0,0.0714
SYN-0041,SYN-0046,5.52,0.8375713792262721,union_tubo_placa,categorico,False,soldada,soldada,,1.0,0.0714
SYN-0041,SYN-0046,5.52,0.8375713792262721,normativa_marcado,categorico,False,PED_2014_68_UE,PED_97_23_CE,,1.0,0.0714
SYN-0041,SYN-0046,5.52,0.8375713792262721,temperatura_entrada_aire,numerico,False,15.5,25.7,65.81,0.0,0.0
SYN-0041,SYN-0079,58.62,0.6670200924733644,tipo_equipo,categorico,True,aerorrefrigerante_agua,aerorrefrigerante_agua,,,
SYN-0041,SYN-0079,58.62,0.6670200924733644,fluido_lado_tubo,categorico,True,agua,agua,,,
SYN-0041,SYN-0079,58.62,0.6670200924733644,fluido_lado_exterior,categorico,True,aire,aire,,,
SYN-0041,SYN-0079,58.62,0.6670200924733644,presion_diseno,numerico,True,2.9,4.6,58.62,0.15,0.0068
SYN-0041,SYN-0079,58.62,0.6670200924733644,temperatura_diseno,numerico,True,266.6,322.9,21.12,0.1553,0.0071
SYN-0041,SYN-0079,58.62,0.6670200924733644,material_tubos,categorico,True,G4_inox_austenitico_con_Mo,G4_inox_austenitico_con_Mo,,,
SYN-0041,SYN-0079,58.62,0.6670200924733644,material_aletas,categorico,True,GA2_acero_galvanizado,GA2_acero_galvanizado,,,
SYN-0041,SYN-0079,58.62,0.6670200924733644,codigo_diseno,categorico,True,AD_Merkblaetter_AD2000,AD_Merkblaetter_AD2000,,,
SYN-0041,SYN-0079,58.62,0.6670200924733644,potencia_termica,numerico,False,2691.5,234.67906976744186,91.28,0.0,0.0
SYN-0041,SYN-0079,58.62,0.6670200924733644,caudal_lado_tubo,numerico,False,10337.0,569.0,94.5,0.0,0.0
SYN-0041,SYN-0079,58.62,0.6670200924733644,temperatura_entrada_lado_tubo,numerico,False,182.0,182.0,0.0,1.0,0.0455
SYN-0041,SYN-0079,58.62,0.6670200924733644,presion_operacion_lado_tubo,numerico,False,2.11,3.58,69.67,0.0,0.0
SYN-0041,SYN-0079,58.62,0.6670200924733644,superficie_aletada,numerico,False,620.1,50.6,91.84,0.0,0.0
SYN-0041,SYN-0079,58.62,0.6670200924733644,longitud_tubo,numerico,False,6390.0,1012.0,84.16,0.0,0.0
SYN-0041,SYN-0079,58.62,0.6670200924733644,ancho_haz,numerico,False,2121.0,724.0,65.87,0.0,0.0
SYN-0041,SYN-0079,58.62,0.6670200924733644,numero_filas_tubos,numerico,False,6.0,2.0,66.67,0.0,0.0
SYN-0041,SYN-0079,58.62,0.6670200924733644,diametro_exterior_tubo,categorico,False,38.1,25.4,,0.0,0.0
SYN-0041,SYN-0079,58.62,0.6670200924733644,espesor_tubo,categorico,False,1.2,1.2,,1.0,0.0714
SYN-0041,SYN-0079,58.62,0.6670200924733644,separacion_aletas,categorico,False,2.8,2.5,,0.0,0.0
SYN-0041,SYN-0079,58.62,0.6670200924733644,diametro_aleta,categorico,False,45,45,,1.0,0.0714
SYN-0041,SYN-0079,58.62,0.6670200924733644,conexiones_rating,categorico,False,PN10,PN16,,1.0,0.0714
SYN-0041,SYN-0079,58.62,0.6670200924733644,union_tubo_placa,categorico,False,soldada,soldada,,1.0,0.0714
SYN-0041,SYN-0079,58.62,0.6670200924733644,normativa_marcado,categorico,False,PED_2014_68_UE,PED_97_23_CE,,1.0,0.0714
SYN-0041,SYN-0079,58.62,0.6670200924733644,temperatura_entrada_aire,numerico,False,15.5,30.9,99.35,0.0,0.0
SYN-0041,SYN-0043,6.86,0.664978430238427,tipo_equipo,categorico,True,aerorrefrigerante_agua,aerorrefrigerante_agua,,,
SYN-0041,SYN-0043,6.86,0.664978430238427,fluido_lado_tubo,categorico,True,agua,agua,,,
SYN-0041,SYN-0043,6.86,0.664978430238427,fluido_lado_exterior,categorico,True,aire,aire,,,
SYN-0041,SYN-0043,6.86,0.664978430238427,presion_diseno,numerico,True,2.9,2.81,3.1,0.955,0.0434
SYN-0041,SYN-0043,6.86,0.664978430238427,temperatura_diseno,numerico,True,266.6,284.9,6.86,0.7254,0.033
SYN-0041,SYN-0043,6.86,0.664978430238427,material_tubos,categorico,True,G4_inox_austenitico_con_Mo,G4_inox_austenitico_con_Mo,,,
SYN-0041,SYN-0043,6.86,0.664978430238427,material_aletas,categorico,True,GA2_acero_galvanizado,GA2_acero_galvanizado,,,
SYN-0041,SYN-0043,6.86,0.664978430238427,codigo_diseno,categorico,True,AD_Merkblaetter_AD2000,AD_Merkblaetter_AD2000,,,
SYN-0041,SYN-0043,6.86,0.664978430238427,potencia_termica,numerico,False,2691.5,8500.6,215.83,0.0,0.0
SYN-0041,SYN-0043,6.86,0.664978430238427,caudal_lado_tubo,numerico,False,10337.0,26852.0,159.77,0.0,0.0
SYN-0041,SYN-0043,6.86,0.664978430238427,temperatura_entrada_lado_tubo,numerico,False,182.0,197.0,8.24,0.6703,0.0305
SYN-0041,SYN-0043,6.86,0.664978430238427,presion_operacion_lado_tubo,numerico,False,2.11,1.8,14.69,0.5103,0.0232
SYN-0041,SYN-0043,6.86,0.664978430238427,superficie_aletada,numerico,False,620.1,1612.5,160.04,0.0,0.0
SYN-0041,SYN-0043,6.86,0.664978430238427,longitud_tubo,numerico,False,6390.0,9534.0,49.2,0.0,0.0
SYN-0041,SYN-0043,6.86,0.664978430238427,ancho_haz,numerico,False,2121.0,3081.0,45.26,0.0,0.0
SYN-0041,SYN-0043,6.86,0.664978430238427,numero_filas_tubos,numerico,False,6.0,9.0,50.0,0.0,0.0
SYN-0041,SYN-0043,6.86,0.664978430238427,diametro_exterior_tubo,categorico,False,38.1,38.1,,1.0,0.0714
SYN-0041,SYN-0043,6.86,0.664978430238427,espesor_tubo,categorico,False,1.2,3.05_BWG10,,0.0,0.0
SYN-0041,SYN-0043,6.86,0.664978430238427,separacion_aletas,categorico,False,2.8,3.2,,0.0,0.0
SYN-0041,SYN-0043,6.86,0.664978430238427,diametro_aleta,categorico,False,45,70,,0.0,0.0
SYN-0041,SYN-0043,6.86,0.664978430238427,conexiones_rating,categorico,False,PN10,PN10,,1.0,0.0714
SYN-0041,SYN-0043,6.86,0.664978430238427,union_tubo_placa,categorico,False,soldada,soldada,,1.0,0.0714
SYN-0041,SYN-0043,6.86,0.664978430238427,normativa_marcado,categorico,False,PED_2014_68_UE,PED_97_23_CE,,1.0,0.0714
SYN-0041,SYN-0043,6.86,0.664978430238427,temperatura_entrada_aire,numerico,False,15.5,34.3,121.29,0.0,0.0
SYN-0041,SYN-0078,31.03,0.5800478310072309,tipo_equipo,categorico,True,aerorrefrigerante_agua,aerorrefrigerante_agua,,,
SYN-0041,SYN-0078,31.03,0.5800478310072309,fluido_lado_tubo,categorico,True,agua,agua,,,
SYN-0041,SYN-0078,31.03,0.5800478310072309,fluido_lado_exterior,categorico,True,aire,aire,,,
SYN-0041,SYN-0078,31.03,0.5800478310072309,presion_diseno,numerico,True,2.9,2.0,31.03,0.55,0.025
SYN-0041,SYN-0078,31.03,0.5800478310072309,temperatura_diseno,numerico,True,266.6,322.9,21.12,0.1553,0.0071
SYN-0041,SYN-0078,31.03,0.5800478310072309,material_tubos,categorico,True,G4_inox_austenitico_con_Mo,G4_inox_austenitico_con_Mo,,,
SYN-0041,SYN-0078,31.03,0.5800478310072309,material_aletas,categorico,True,GA2_acero_galvanizado,GA2_acero_galvanizado,,,
SYN-0041,SYN-0078,31.03,0.5800478310072309,codigo_diseno,categorico,True,AD_Merkblaetter_AD2000,AD_Merkblaetter_AD2000,,,
SYN-0041,SYN-0078,31.03,0.5800478310072309,potencia_termica,numerico,False,2691.5,294.8,89.05,0.0,0.0
SYN-0041,SYN-0078,31.03,0.5800478310072309,caudal_lado_tubo,numerico,False,10337.0,862.0,91.66,0.0,0.0
SYN-0041,SYN-0078,31.03,0.5800478310072309,temperatura_entrada_lado_tubo,numerico,False,182.0,178.9,1.7,0.9319,0.0424
SYN-0041,SYN-0078,31.03,0.5800478310072309,presion_operacion_lado_tubo,numerico,False,2.11,1.75,17.06,0.4313,0.0196
SYN-0041,SYN-0078,31.03,0.5800478310072309,superficie_aletada,numerico,False,620.1,77.5,87.5,0.0,0.0
SYN-0041,SYN-0078,31.03,0.5800478310072309,longitud_tubo,numerico,False,6390.0,1433.0,77.57,0.0,0.0
SYN-0041,SYN-0078,31.03,0.5800478310072309,ancho_haz,numerico,False,2121.0,724.0,65.87,0.0,0.0
SYN-0041,SYN-0078,31.03,0.5800478310072309,numero_filas_tubos,numerico,False,6.0,2.0,66.67,0.0,0.0
SYN-0041,SYN-0078,31.03,0.5800478310072309,diametro_exterior_tubo,categorico,False,38.1,25.4,,0.0,0.0
SYN-0041,SYN-0078,31.03,0.5800478310072309,espesor_tubo,categorico,False,1.2,1.2,,1.0,0.0714
SYN-0041,SYN-0078,31.03,0.5800478310072309,separacion_aletas,categorico,False,2.8,2.5,,0.0,0.0
SYN-0041,SYN-0078,31.03,0.5800478310072309,diametro_aleta,categorico,False,45,45,,1.0,0.0714
SYN-0041,SYN-0078,31.03,0.5800478310072309,conexiones_rating,categorico,False,PN10,PN25,,1.0,0.0714
SYN-0041,SYN-0078,31.03,0.5800478310072309,union_tubo_placa,categorico,False,soldada,soldada,,1.0,0.0714
SYN-0041,SYN-0078,31.03,0.5800478310072309,normativa_marcado,categorico,False,PED_2014_68_UE,articulo_3_3,,0.0,0.0
SYN-0041,SYN-0078,31.03,0.5800478310072309,temperatura_entrada_aire,numerico,False,15.5,24.1,55.48,0.14,0.0064
SYN-0041,SYN-0045,2.59,0.3767772756699707,tipo_equipo,categorico,True,aerorrefrigerante_agua,aerorrefrigerante_agua,,,
SYN-0041,SYN-0045,2.59,0.3767772756699707,fluido_lado_tubo,categorico,True,agua,agua,,,
SYN-0041,SYN-0045,2.59,0.3767772756699707,fluido_lado_exterior,categorico,True,aire,aire,,,
SYN-0041,SYN-0045,2.59,0.3767772756699707,presion_diseno,numerico,True,2.9,2.87,1.03,0.985,0.0448
SYN-0041,SYN-0045,2.59,0.3767772756699707,temperatura_diseno,numerico,True,266.6,273.5,2.59,0.8965,0.0407
SYN-0041,SYN-0045,2.59,0.3767772756699707,material_tubos,categorico,True,G4_inox_austenitico_con_Mo,G4_inox_austenitico_con_Mo,,,
SYN-0041,SYN-0045,2.59,0.3767772756699707,material_aletas,categorico,True,GA2_acero_galvanizado,GA2_acero_galvanizado,,,
SYN-0041,SYN-0045,2.59,0.3767772756699707,codigo_diseno,categorico,True,AD_Merkblaetter_AD2000,AD_Merkblaetter_AD2000,,,
SYN-0041,SYN-0045,2.59,0.3767772756699707,potencia_termica,numerico,False,2691.5,33000.0,1126.08,0.0,0.0
SYN-0041,SYN-0045,2.59,0.3767772756699707,caudal_lado_tubo,numerico,False,10337.0,127759.0,1135.94,0.0,0.0
SYN-0041,SYN-0045,2.59,0.3767772756699707,temperatura_entrada_lado_tubo,numerico,False,182.0,244.3,34.23,0.0,0.0
SYN-0041,SYN-0045,2.59,0.3767772756699707,presion_operacion_lado_tubo,numerico,False,2.11,2.53,19.91,0.3365,0.0153
SYN-0041,SYN-0045,2.59,0.3767772756699707,superficie_aletada,numerico,False,620.1,5068.2,717.32,0.0,0.0
SYN-0041,SYN-0045,2.59,0.3767772756699707,longitud_tubo,numerico,False,6390.0,12400.0,94.05,0.0,0.0
SYN-0041,SYN-0045,2.59,0.3767772756699707,ancho_haz,numerico,False,2121.0,4000.0,88.59,0.0,0.0
SYN-0041,SYN-0045,2.59,0.3767772756699707,numero_filas_tubos,numerico,False,6.0,10.0,66.67,0.0,0.0
SYN-0041,SYN-0045,2.59,0.3767772756699707,diametro_exterior_tubo,categorico,False,38.1,25.4,,0.0,0.0
SYN-0041,SYN-0045,2.59,0.3767772756699707,espesor_tubo,categorico,False,1.2,3.05_BWG10,,0.0,0.0
SYN-0041,SYN-0045,2.59,0.3767772756699707,separacion_aletas,categorico,False,2.8,2.8,,1.0,0.0714
SYN-0041,SYN-0045,2.59,0.3767772756699707,diametro_aleta,categorico,False,45,57,,0.0,0.0
SYN-0041,SYN-0045,2.59,0.3767772756699707,conexiones_rating,categorico,False,PN10,PN25,,1.0,0.0714
SYN-0041,SYN-0045,2.59,0.3767772756699707,union_tubo_placa,categorico,False,soldada,expandida_soldada,,0.0,0.0
SYN-0041,SYN-0045,2.59,0.3767772756699707,normativa_marcado,categorico,False,PED_2014_68_UE,PED_2014_68_UE,,1.0,0.0714
SYN-0041,SYN-0045,2.59,0.3767772756699707,temperatura_entrada_aire,numerico,False,15.5,5.0,67.74,0.0,0.0
SYN-0041,SYN-0081,58.62,0.3563923821705883,tipo_equipo,categorico,True,aerorrefrigerante_agua,aerorrefrigerante_agua,,,
SYN-0041,SYN-0081,58.62,0.3563923821705883,fluido_lado_tubo,categorico,True,agua,agua,,,
SYN-0041,SYN-0081,58.62,0.3563923821705883,fluido_lado_exterior,categorico,True,aire,aire,,,
SYN-0041,SYN-0081,58.62,0.3563923821705883,presion_diseno,numerico,True,2.9,4.6,58.62,0.15,0.0068
SYN-0041,SYN-0081,58.62,0.3563923821705883,temperatura_diseno,numerico,True,266.6,322.9,21.12,0.1553,0.0071
SYN-0041,SYN-0081,58.62,0.3563923821705883,material_tubos,categorico,True,G4_inox_austenitico_con_Mo,G4_inox_austenitico_con_Mo,,,
SYN-0041,SYN-0081,58.62,0.3563923821705883,material_aletas,categorico,True,GA2_acero_galvanizado,GA2_acero_galvanizado,,,
SYN-0041,SYN-0081,58.62,0.3563923821705883,codigo_diseno,categorico,True,AD_Merkblaetter_AD2000,AD_Merkblaetter_AD2000,,,
SYN-0041,SYN-0081,58.62,0.3563923821705883,potencia_termica,numerico,False,2691.5,204.9,92.39,0.0,0.0
SYN-0041,SYN-0081,58.62,0.3563923821705883,caudal_lado_tubo,numerico,False,10337.0,586.0,94.33,0.0,0.0
SYN-0041,SYN-0081,58.62,0.3563923821705883,temperatura_entrada_lado_tubo,numerico,False,182.0,219.1,20.38,0.1846,0.0084
SYN-0041,SYN-0081,58.62,0.3563923821705883,presion_operacion_lado_tubo,numerico,False,2.11,3.84,81.99,0.0,0.0
SYN-0041,SYN-0081,58.62,0.3563923821705883,superficie_aletada,numerico,False,620.1,51.7,91.66,0.0,0.0
SYN-0041,SYN-0081,58.62,0.3563923821705883,longitud_tubo,numerico,False,6390.0,1146.0,82.07,0.0,0.0
SYN-0041,SYN-0081,58.62,0.3563923821705883,ancho_haz,numerico,False,2121.0,631.0,70.25,0.0,0.0
SYN-0041,SYN-0081,58.62,0.3563923821705883,numero_filas_tubos,numerico,False,6.0,2.0,66.67,0.0,0.0
SYN-0041,SYN-0081,58.62,0.3563923821705883,diametro_exterior_tubo,categorico,False,38.1,25.4,,0.0,0.0
SYN-0041,SYN-0081,58.62,0.3563923821705883,espesor_tubo,categorico,False,1.2,3.05_BWG10,,0.0,0.0
SYN-0041,SYN-0081,58.62,0.3563923821705883,separacion_aletas,categorico,False,2.8,2.8,,1.0,0.0714
SYN-0041,SYN-0081,58.62,0.3563923821705883,diametro_aleta,categorico,False,45,70,,0.0,0.0
SYN-0041,SYN-0081,58.62,0.3563923821705883,conexiones_rating,categorico,False,PN10,PN10,,1.0,0.0714
SYN-0041,SYN-0081,58.62,0.3563923821705883,union_tubo_placa,categorico,False,soldada,soldada,,1.0,0.0714
SYN-0041,SYN-0081,58.62,0.3563923821705883,normativa_marcado,categorico,False,PED_2014_68_UE,PED_2014_68_UE,,1.0,0.0714
SYN-0041,SYN-0081,58.62,0.3563923821705883,temperatura_entrada_aire,numerico,False,15.5,30.7,98.06,0.0,0.0
SYN-0041,SYN-0082,31.03,0.23587397909869634,tipo_equipo,categorico,True,aerorrefrigerante_agua,aerorrefrigerante_agua,,,
SYN-0041,SYN-0082,31.03,0.23587397909869634,fluido_lado_tubo,categorico,True,agua,agua,,,
SYN-0041,SYN-0082,31.03,0.23587397909869634,fluido_lado_exterior,categorico,True,aire,aire,,,
SYN-0041,SYN-0082,31.03,0.23587397909869634,presion_diseno,numerico,True,2.9,2.0,31.03,0.55,0.025
SYN-0041,SYN-0082,31.03,0.23587397909869634,temperatura_diseno,numerico,True,266.6,322.9,21.12,0.1553,0.0071
SYN-0041,SYN-0082,31.03,0.23587397909869634,material_tubos,categorico,True,G4_inox_austenitico_con_Mo,G4_inox_austenitico_con_Mo,,,
SYN-0041,SYN-0082,31.03,0.23587397909869634,material_aletas,categorico,True,GA2_acero_galvanizado,GA2_acero_galvanizado,,,
SYN-0041,SYN-0082,31.03,0.23587397909869634,codigo_diseno,categorico,True,AD_Merkblaetter_AD2000,AD_Merkblaetter_AD2000,,,
SYN-0041,SYN-0082,31.03,0.23587397909869634,potencia_termica,numerico,False,2691.5,319.9,88.11,0.0,0.0
SYN-0041,SYN-0082,31.03,0.23587397909869634,caudal_lado_tubo,numerico,False,10337.0,765.0,92.6,0.0,0.0
SYN-0041,SYN-0082,31.03,0.23587397909869634,temperatura_entrada_lado_tubo,numerico,False,182.0,289.3,58.96,0.0,0.0
SYN-0041,SYN-0082,31.03,0.23587397909869634,presion_operacion_lado_tubo,numerico,False,2.11,1.04,50.71,0.0,0.0
SYN-0041,SYN-0082,31.03,0.23587397909869634,superficie_aletada,numerico,False,620.1,61.8,90.03,0.0,0.0
SYN-0041,SYN-0082,31.03,0.23587397909869634,longitud_tubo,numerico,False,6390.0,1607.0,74.85,0.0,0.0
SYN-0041,SYN-0082,31.03,0.23587397909869634,ancho_haz,numerico,False,2121.0,814.0,61.62,0.0,0.0
SYN-0041,SYN-0082,31.03,0.23587397909869634,numero_filas_tubos,numerico,False,6.0,3.0,50.0,0.0,0.0
SYN-0041,SYN-0082,31.03,0.23587397909869634,diametro_exterior_tubo,categorico,False,38.1,25.4,,0.0,0.0
SYN-0041,SYN-0082,31.03,0.23587397909869634,espesor_tubo,categorico,False,1.2,3.05_BWG10,,0.0,0.0
SYN-0041,SYN-0082,31.03,0.23587397909869634,separacion_aletas,categorico,False,2.8,2.1,,0.0,0.0
SYN-0041,SYN-0082,31.03,0.23587397909869634,diametro_aleta,categorico,False,45,55x26_rectangular,,0.0,0.0
SYN-0041,SYN-0082,31.03,0.23587397909869634,conexiones_rating,categorico,False,PN10,PN10,,1.0,0.0714
SYN-0041,SYN-0082,31.03,0.23587397909869634,union_tubo_placa,categorico,False,soldada,soldada,,1.0,0.0714
SYN-0041,SYN-0082,31.03,0.23587397909869634,normativa_marcado,categorico,False,PED_2014_68_UE,PED_97_23_CE,,1.0,0.0714
SYN-0041,SYN-0082,31.03,0.23587397909869634,temperatura_entrada_aire,numerico,False,15.5,9.8,36.77,0.43,0.0195
SYN-0041,SYN-0080,58.62,0.0,tipo_equipo,categorico,True,aerorrefrigerante_agua,aerorrefrigerante_agua,,,
SYN-0041,SYN-0080,58.62,0.0,fluido_lado_tubo,categorico,True,agua,agua,,,
SYN-0041,SYN-0080,58.62,0.0,fluido_lado_exterior,categorico,True,aire,aire,,,
SYN-0041,SYN-0080,58.62,0.0,presion_diseno,numerico,True,2.9,4.6,58.62,0.15,0.0068
SYN-0041,SYN-0080,58.62,0.0,temperatura_diseno,numerico,True,266.6,322.9,21.12,0.1553,0.0071
SYN-0041,SYN-0080,58.62,0.0,material_tubos,categorico,True,G4_inox_austenitico_con_Mo,G4_inox_austenitico_con_Mo,,,
SYN-0041,SYN-0080,58.62,0.0,material_aletas,categorico,True,GA2_acero_galvanizado,GA2_acero_galvanizado,,,
SYN-0041,SYN-0080,58.62,0.0,codigo_diseno,categorico,True,AD_Merkblaetter_AD2000,AD_Merkblaetter_AD2000,,,
SYN-0041,SYN-0080,58.62,0.0,potencia_termica,numerico,False,2691.5,374.4,86.09,0.0,0.0
SYN-0041,SYN-0080,58.62,0.0,caudal_lado_tubo,numerico,False,10337.0,803.0,92.23,0.0,0.0
SYN-0041,SYN-0080,58.62,0.0,temperatura_entrada_lado_tubo,numerico,False,182.0,163.3,10.27,0.589,0.0268
SYN-0041,SYN-0080,58.62,0.0,presion_operacion_lado_tubo,numerico,False,2.11,3.02,43.13,0.0,0.0
SYN-0041,SYN-0080,58.62,0.0,superficie_aletada,numerico,False,620.1,73.7,88.11,0.0,0.0
SYN-0041,SYN-0080,58.62,0.0,longitud_tubo,numerico,False,6390.0,2168.0,66.07,0.0,0.0
SYN-0041,SYN-0080,58.62,0.0,ancho_haz,numerico,False,2121.0,1036.0,51.16,0.0,0.0
SYN-0041,SYN-0080,58.62,0.0,numero_filas_tubos,numerico,False,6.0,3.0,50.0,0.0,0.0
SYN-0041,SYN-0080,58.62,0.0,diametro_exterior_tubo,categorico,False,38.1,25.4,,0.0,0.0
SYN-0041,SYN-0080,58.62,0.0,espesor_tubo,categorico,False,1.2,3.05_BWG10,,0.0,0.0
SYN-0041,SYN-0080,58.62,0.0,separacion_aletas,categorico,False,2.8,3.2,,0.0,0.0
SYN-0041,SYN-0080,58.62,0.0,diametro_aleta,categorico,False,45,55x26_rectangular,,0.0,0.0
SYN-0041,SYN-0080,58.62,0.0,conexiones_rating,categorico,False,PN10,PN10,,1.0,0.0714
SYN-0041,SYN-0080,58.62,0.0,union_tubo_placa,categorico,False,soldada,expansionada,,0.0,0.0
SYN-0041,SYN-0080,58.62,0.0,normativa_marcado,categorico,False,PED_2014_68_UE,PED_2014_68_UE,,1.0,0.0714
SYN-0041,SYN-0080,58.62,0.0,temperatura_entrada_aire,numerico,False,15.5,25.6,65.16,0.0,0.0
